"hdp_clust1" "hdp_clust2" "hdp_clust3" "hdp_clust4" "hdp_clust5" "hdp_clust6" "hdp_clust7" "hdp_clust8" "hdp_clust9" "hdp_clust10" "hdp_clust11"
0.00870798664410414 3.19048061376898e-05 0.045075202448005 0.0125177447642234 0.00468209739203865 3.07346544272639e-05 0.000326578639457167 3.14032516075687e-05 4.84715289084165e-05 0.000263804179293246 0.00207562639528826
8.76877490819176e-05 0.00375285110750783 0.00020359120886157 0.00558069503214106 0.000475419741232034 0.00237990179490885 0.0034228993137604 0.00536582369520484 0.0782430645606841 0.000182759237574811 0.000417572325605044
3.58272676387449e-05 0.00865761292612984 0.000118933509187789 0.0108150129780118 0.000142692445022926 0.0209967689822981 0.00341009171206801 0.0138484010597108 0.0019569101328985 0.104100978563792 0.00028823989672554
0.000179899225379145 0.0275725097990386 0.000840883468454543 0.0250213326907104 0.0299016212611769 8.62662359290558e-05 0.00440023395758618 8.76023452677288e-05 0.000371846862000083 0.000448660783475155 0.00041884476481637
9.30793894503109e-05 0.000484584762166925 0.00567551989366353 0.00437634774444912 0.0134237293713501 8.20363799795194e-05 0.00626392004766184 9.88689570696998e-05 0.000532198255777846 4.36175457215988e-05 0.00511821735414397
0.00134769217769932 0.0118526011373842 0.00455904033416502 0.00691262012685658 0.00187604367326074 3.52696026091137e-05 0.00134029671181321 0.000198767439133519 6.83563041806505e-05 0.00849683971054681 0.00742519448925235
0.000930989923346583 0.0216177974425584 0.00113116117504446 0.0128917341504447 0.023257584412834 8.62460631673226e-05 0.00967887409809287 7.81642737350085e-05 0.000176028622415356 0.0107653393087398 0.000520784361808166
0.000112296609902429 0.052941497162712 0.000533765936819914 0.00918508564092968 3.79909878374537e-05 0.000232287372379065 0.000336004711489385 0.00315611860039092 0.173048213213446 0.00316760781983839 0.000764482529147371
4.26102864049184e-05 0.0169182787216461 0.000854165909975655 0.00960967515037569 1.8759331601892e-05 0.0241081143573538 0.0106781457547408 7.16803905269563e-05 0.000332378424631564 0.00175680337457957 0.000603104859462571
2.46948669770265e-05 0.0233535482739262 0.000353036516088604 0.0072970546115694 8.30505360408377e-05 0.095589671508922 0.000706585465752198 9.7398075703495e-05 0.00046245797983591 0.000131583543895829 0.000198426864927671
4.62197397309265e-05 0.0637416188039419 3.94570707070707e-05 0.00792824522689614 3.05784590572585e-05 0.000202117267005444 0.000386510681113497 0.000667379788845266 0.00226790768695692 0.00131704747953958 0.000681923630585003
0.000503542782232596 0.0296655913728955 0.0030750376685025 0.0216525202404048 0.00674240741490911 0.000648179236146748 0.00103139562631493 0.00022327616169447 0.00353706648363747 0.000147011242863941 0.00471641796402932
0.000386030991303071 0.0187960875270978 0.000443602547482701 0.00491412738362771 0.000267377767484746 0.00162117338249203 0.00087068647856769 0.10341437338462 0.000296675899817503 0.000785721158760789 0.00032239783258922
0.000312487182638121 0.014244132014726 0.00387449078004776 0.00809676614432373 0.00313077633035582 0.0635733846692976 0.0222688234110894 0.128382378074924 0.000650374002801622 0.00141614015974148 0.00467656602084546
7.9692297391416e-05 0.0421021347504619 0.00336828698068222 0.0043760852198866 7.74824308076877e-05 0.00343766685593247 0.000700702141030965 0.00243171125400025 0.0551165878383483 0.000750450253317094 0.000137352126272683
9.1227354002547e-05 0.0221866110705673 0.000915150130165955 0.00456316296294733 0.000163987054050589 0.000856273645553142 0.000300649934761009 0.0327612714966362 0.00940182653772374 4.36247868712702e-05 0.000338057475624305
6.46874356259921e-06 0.0157687004362654 0.000162760416666667 0.00644767530326765 1.6608816303047e-05 0.031226399383795 0.0184916083522126 0.015282387574738 0.000683672389047261 1.28284072249589e-05 0.000143581319284104
4.52470677840457e-05 0.0125265587938073 0.00142520648843565 0.00917382119604734 1.96954043158462e-05 0.0391237453877738 0.00962495733636716 0.07498013946306 0.00509139548207446 0.00147371658100798 0.0011099233031889
2.31611214511938e-05 0.0264893984537058 0.000109091212606838 0.00584441400035146 1.17941162272652e-05 7.2206741336514e-05 9.51434576023392e-06 0.0406866935031862 0.0014845620551726 0.000663041603069394 0.00161730493724394
7.48071815374389e-05 0.0498109580529539 0.000177777454178316 0.00723650470649408 5.59556202578955e-05 0.00019991221755026 0.0471358703142878 0.0001134742799287 0.000105747899152052 0.000446875151631486 0.000677339741600674
0.00126133155612285 0.0150545546642337 0.00125742140126017 0.0056737573455981 0.000226047190847695 0.0100740612770581 0.0913793131025581 6.86573586645604e-05 0.0543485335991017 0.182101148412935 0.000121157092381065
0.000123527294644903 0.0142818733786986 0.000390618024084951 0.00517806698366067 3.00909026122589e-05 0.0397341530292843 0.0192957292089427 0.000468111925888705 9.34874649523943e-05 0.00247429282917438 0.00124220974003043
7.81068795573515e-05 0.0849871126283748 0.000657963352956715 0.00980399819445563 5.85931114640017e-05 0.000907655171765577 0.0282039342983581 6.8077163116959e-05 0.000147307838640213 4.73517961629018e-05 0.000168084629475781
2.07659487080564e-05 0.0368729371482958 0.000235828980715093 0.00602942954863263 9.37284124770836e-06 1.01395024827164e-05 2.98257025721024e-06 7.06239835023312e-06 1.08681439934098e-05 8.26847611080672e-05 4.16068568100023e-05
1.48213323339116e-05 0.0118488376745893 3.44869973776224e-05 0.00429267363401401 5.84354289031256e-05 0.0036669956615705 0.00111876391028832 8.75698774935025e-05 0.00074418328225486 0.000230949819302151 0.000693665135578378
0.000406012915003003 0.0135503444276016 0.00191780313149177 0.0140749126304567 0.00131895077419912 7.30471709371992e-05 0.000117233802929272 0.000111099457860781 0.0197584878838111 0.000628976940649033 0.00265621258398758
0.000241329602737889 0.0219204942163558 0.0035514292672936 0.0108518223388729 0.000482789713168745 0.000152110988232567 0.000422447438153876 0.00341429166108223 0.00130269549771895 0 0.00541093450479917
1.65592005223559e-05 0.0101805513933509 0.0208341627324217 0.00475604484458124 2.57761617039868e-05 3.20208197674209e-05 2.2678905648516e-05 0.000142064230186047 6.69373491259687e-05 0.00105468955919342 0.00124169754941411
6.63909325316113e-05 0.00716464139588072 0.0030575070660342 0.00371555435240484 0.00161558278518813 7.15754263581732e-05 9.51195010614893e-05 0.000621982891057221 0.0295577765971709 0.000194748768688376 0.00010188795567126
7.77787009281726e-05 0.00973187283946055 0.0128307215263607 0.0119602976975896 0.000456128767340448 3.93319463800705e-05 0.000162834868437889 0.0596108974481557 0.000331142989918802 0.0055978622793372 0.000402939276037327
0.000361285325197715 0.0180813373878425 0.000920862440983427 0.0088220623517499 0.000943589995842346 0.00208143313122313 0.00409506415216009 0.000219143055652144 0.00204000467002737 0.000250982124470657 0.000668211768247951
0.000108251960050963 0.0119011497365348 0 0.00357103070451493 9.79864731607706e-05 3.29590510520853e-05 0.000174777618132523 0.00356029131802235 0.0411294497874014 0.0050716133977905 0.000701368711914745
0.0130468630076268 0.000564391538079744 0.000295678875436338 0.00527162639286426 0.000467854196879889 0.00128436318438892 0.000488611126409877 0.000398816750379009 0.000269803613546588 0.000124738660349125 0.000492293768857685
5.81146947565017e-05 0.000589040271725018 0.000450593986602022 0.00494627625671367 0.017281077980726 0.00109701273485186 0.000519999033567155 0.000221167801394727 0.0109482773146603 0.000108920003435555 0.000178313836554661
4.03197156069012e-05 0.0118468263973268 0.00038851614410299 0.00866772563379461 9.65007225066645e-05 0.00147489526501591 0.00640347352782764 0.0137782022922288 0.039662641290696 2.83061594202899e-05 0.00444998048918943
1.9021522905849e-05 0.0322118134804294 0.00233304259548183 0.00738153044744072 0.000340084919161936 0.000364578710537489 0.0447215951456373 0.000563568635482733 0.00220494979019044 2.65731292517007e-05 0.00116091606329988
0.0041946427036413 0.0121284135981075 0.000211274104104314 0.00693989436753218 0.00428483249441348 4.81305948083936e-05 0.00029542629701734 5.49460671775085e-05 0.000543852029486628 0.010425974291524 0.00170029335529355
0.000319872700471057 0.000636038379460448 0.00126836861987234 0.00577024855125589 0.0252697250771933 0.00245930412522995 0.00256468317099943 0.00499090508031027 0.0215628183857845 0.00105594873649252 0.000313790599488424
0.000247807124251139 0.0404986294905579 0.000571978512999054 0.018096368351123 0.000144721645364265 0.000189886866564109 0.000638146346185066 8.93676537072303e-05 1.54609695760227e-05 0.213070491652127 0.000296480772711563
