chr1	65334317	65584317	TAD79
chr1	65584317	65834317	TAD80
chr1	65834317	66084317	TAD81
chr1	66084317	66334317	TAD82
chr1	66334317	66684317	TAD83
chr1	66684317	66934317	TAD84
chr1	66934317	67534317	TAD85
chr1	67534317	67784317	TAD86
chr1	67784317	68034317	TAD87
chr1	68034317	69934317	TAD88
chr1	69934317	70284317	TAD89
chr1	70284317	70534317	TAD90
chr1	70534317	70884317	TAD91
chr1	70884317	71234317	TAD92
chr1	71234317	71934317	TAD93
chr1	71934317	72334317	TAD94
chr1	72334317	75234315	TAD95
chr1	75234315	75484315	TAD96
chr1	75484315	75834315	TAD97
chr1	75834315	77584315	TAD98
chr1	77584315	78134316	TAD99
chr1	78134316	78434315	TAD100
chr1	78434315	78734315	TAD101
chr1	78734315	81284315	TAD102
chr1	81284315	83884317	TAD103
chr1	83884317	84934317	TAD104
chr1	84934317	85284317	TAD105
chr1	85284317	86284317	TAD106
chr1	86284317	86784317	TAD107
chr1	86784317	87134317	TAD108
chr1	87134317	88634317	TAD109
chr1	88634317	88934317	TAD110
chr1	88934317	89484441	TAD111
chr1	89484441	90034441	TAD112
chr1	90034441	91484443	TAD113
chr1	91484443	91934443	TAD114
chr1	91934443	92834443	TAD115
chr1	92834443	93334443	TAD116
chr1	93334443	93884444	TAD117
chr1	93884444	94834444	TAD118
chr1	94834444	95084444	TAD119
chr1	95084444	95334444	TAD120
chr1	95334444	96684444	TAD121
chr1	96684444	96934444	TAD122
chr1	96934444	98084444	TAD123
chr1	98084444	98334444	TAD124
chr1	98334444	98734444	TAD125
chr1	98734444	99734444	TAD126
chr1	99734444	100484444	TAD127
chr1	100484444	100884444	TAD128
chr1	100884444	101484444	TAD129
chr1	101484444	103084444	TAD130
chr1	103084444	103319707	TAD131
chr1	103657378	107757378	TAD132
chr1	107757378	108157378	TAD133
chr1	108157378	108657378	TAD134
chr1	108657378	109207378	TAD135
chr1	109207378	110157378	TAD136
chr1	110157378	110507378	TAD137
chr1	110507378	110807378	TAD138
chr1	110807378	111457378	TAD139
chr1	111457378	111807378	TAD140
chr1	111807378	112357378	TAD141
chr1	112357378	112707378	TAD142
chr1	112707378	113057378	TAD143
chr1	113057378	113707378	TAD144
chr1	113707378	113957378	TAD145
chr1	113957378	114307378	TAD146
chr1	114307378	114907379	TAD147
chr1	114907379	116057379	TAD148
chr1	116057379	116557378	TAD149
chr1	116557378	117057378	TAD150
chr1	117057378	117957377	TAD151
chr1	117957377	119107377	TAD152
chr1	119107377	119507377	TAD153
chr1	119507377	119807377	TAD154
chr1	148788497	149076888	TAD155
chr1	146034993	148788497	TAD156
chr1	146065999	147278328	TAD157
chr1	147278328	148027759	TAD158
chr1	148027759	148427853	TAD159
chr1	149878450	150227668	TAD160
chr1	150227668	151027524	TAD161
chr1	151027524	151277524	TAD162
chr1	151277524	151877524	TAD163
chr1	151877524	153327524	TAD164
chr1	153327524	153627524	TAD165
chr1	153627524	154327524	TAD166
chr1	154327524	155177524	TAD167
chr1	155177524	156330209	TAD168
chr1	156330209	157180210	TAD169
chr1	157180210	160080210	TAD170
chr1	160080210	161430210	TAD171
chr1	161430210	161780210	TAD172
chr1	161780210	163380210	TAD173
chr1	163380210	165080763	TAD174
chr1	165080763	165330763	TAD175
chr1	165330763	165630763	TAD176
chr1	165630763	165930763	TAD177
chr1	165930763	166830763	TAD178
chr1	166830763	167730763	TAD179
chr1	167730763	168330762	TAD180
chr1	168330762	169530762	TAD181
chr1	169530762	169830859	TAD182
chr1	169830859	171430861	TAD183
chr1	171430861	171780860	TAD184
chr1	171780860	172080860	TAD185
chr1	172080860	172430860	TAD186
chr1	172430860	175030864	TAD187
chr1	175030864	176330864	TAD188
chr1	176330864	178280865	TAD189
chr1	178280865	179830865	TAD190
chr1	179830865	180180865	TAD191
chr1	180180865	180530864	TAD192
chr1	180530864	180880864	TAD193
chr1	180880864	181180864	TAD194
chr1	181180864	182080865	TAD195
chr1	182080865	182430865	TAD196
chr1	182430865	182930865	TAD197
chr1	182930865	183630865	TAD198
chr1	183630865	183930866	TAD199
chr1	183930866	184730866	TAD200
chr1	184730866	185180868	TAD201
chr1	185180868	185730868	TAD202
chr1	185730868	186380868	TAD203
chr1	186380868	187030868	TAD204
chr1	187030868	197430870	TAD205
chr1	197430870	199630872	TAD206
chr1	199630872	200530872	TAD207
chr1	200530872	201180872	TAD208
chr1	201180872	205780872	TAD209
chr1	206308876	206426650	TAD210
chr1	206426650	207026655	TAD211
chr1	207026655	207726655	TAD212
chr1	207726655	207976655	TAD213
chr1	207976655	209526655	TAD214
chr1	209526655	209826655	TAD215
chr1	209826655	211276658	TAD216
chr1	211276658	211676658	TAD217
chr1	211676658	213076658	TAD218
chr1	213076658	214626657	TAD219
chr1	214626657	215676658	TAD220
chr1	215676658	218226658	TAD221
chr1	218226658	219926658	TAD222
chr1	219926658	220276658	TAD223
chr1	220276658	220826658	TAD224
chr1	220826658	222476658	TAD225
chr1	222476658	222726658	TAD226
chr1	222726658	223126658	TAD227
chr1	223126658	223712298	TAD228
chr1	223712298	224462298	TAD229
chr1	224462298	225012298	TAD230
chr1	225012298	225362298	TAD231
chr1	225362298	226012299	TAD232
chr1	226012299	226362299	TAD233
chr1	226362299	226612299	TAD234
chr1	226612299	226862299	TAD235
chr1	226862299	227462299	TAD236
chr1	227462299	228614253	TAD237
chr1	228614253	229564253	TAD238
chr1	229564253	230364254	TAD239
chr1	230364254	230614254	TAD240
chr1	230614254	231314254	TAD241
chr1	231314254	231664254	TAD242
chr1	231664254	233314254	TAD243
chr1	233314254	234114254	TAD244
chr1	234114254	234464254	TAD245
chr1	234464254	235136685	TAD246
chr1	235136685	235486685	TAD247
chr1	235486685	236086700	TAD248
chr1	236086700	236586700	TAD249
chr1	236586700	237786700	TAD250
chr1	237786700	240036700	TAD251
chr1	240036700	241486700	TAD252
chr1	241486700	242036698	TAD253
chr1	242036698	242386698	TAD254
chr1	242386698	243086698	TAD255
chr1	243086698	243336698	TAD256
chr1	243336698	244286698	TAD257
chr1	244286698	244536698	TAD258
chr1	244536698	245086698	TAD259
chr1	245086698	246486698	TAD260
chr1	246486698	246786698	TAD261
chr1	246786698	247586698	TAD262
chr1	247586698	248236698	TAD263
chr1	248236698	248905801	TAD264
chr2	9999	200000	TAD265
chr2	200000	450000	TAD266
chr2	450000	700000	TAD267
chr2	700000	1796228	TAD268
chr2	1796228	2046228	TAD269
chr2	2046228	2296228	TAD270
chr2	2296228	2546228	TAD271
chr2	2546228	2896228	TAD272
chr2	2896228	3146229	TAD273
chr2	3146229	3702410	TAD274
chr2	3702410	6809869	TAD275
chr2	6809869	7059869	TAD276
chr2	7059869	8809870	TAD277
chr2	8809870	9159871	TAD278
chr2	9159871	9409871	TAD279
chr2	9409871	10809874	TAD280
chr2	10809874	11809874	TAD281
chr2	11809874	13009875	TAD282
chr2	13009875	15009876	TAD283
chr2	15009876	15609876	TAD284
chr2	15609876	16518732	TAD285
chr2	16518732	16768733	TAD286
chr2	16768733	18368734	TAD287
chr2	18368734	19900239	TAD288
chr2	19900239	20350239	TAD289
chr2	20350239	20650240	TAD290
chr2	20650240	23777130	TAD291
chr2	23777130	25177131	TAD292
chr2	25177131	25677131	TAD293
chr2	25677131	26777132	TAD294
chr2	26777132	27677133	TAD295
chr2	27677133	28527133	TAD296
chr2	28527133	28877134	TAD297
chr2	28877134	29227134	TAD298
chr2	29227134	30127134	TAD299
chr2	30127134	30727134	TAD300
chr2	30727134	31574930	TAD301
chr2	31574930	31824931	TAD302
chr2	31824931	32524933	TAD303
chr2	32524933	33624933	TAD304
chr2	33624933	36772857	TAD305
chr2	36772857	37122857	TAD306
chr2	37122857	38772858	TAD307
chr2	38772858	39272859	TAD308
chr2	39272859	39872860	TAD309
chr2	39872860	41822860	TAD310
chr2	41822860	42372860	TAD311
chr2	42372860	42822860	TAD312
chr2	42822860	43622861	TAD313
chr2	43622861	43872861	TAD314
chr2	43872861	45622861	TAD315
chr2	45622861	45972861	TAD316
chr2	45972861	46922861	TAD317
chr2	46922861	47422861	TAD318
chr2	47422861	47772861	TAD319
chr2	47772861	48472861	TAD320
chr2	48472861	53722863	TAD321
chr2	53722863	55722865	TAD322
chr2	55722865	57672865	TAD323
chr2	57672865	58622865	TAD324
chr2	58622865	60672865	TAD325
chr2	60672865	61872865	TAD326
chr2	61872865	62422865	TAD327
chr2	62422865	63972866	TAD328
chr2	63972866	65072866	TAD329
chr2	65072866	65622866	TAD330
chr2	65622866	68122868	TAD331
chr2	68122868	68472868	TAD332
chr2	68472868	68972868	TAD333
chr2	68972868	69322868	TAD334
chr2	69322868	70322868	TAD335
chr2	70322868	70972870	TAD336
chr2	70972870	71522870	TAD337
chr2	71522870	72872871	TAD338
chr2	72872871	73222872	TAD339
chr2	73222872	74672873	TAD340
chr2	74672873	75722874	TAD341
chr2	75722874	79922874	TAD342
chr2	79922874	84422876	TAD343
chr2	84422876	85322877	TAD344
chr2	85322877	85622877	TAD345
chr2	85622877	86172877	TAD346
chr2	86172877	86722877	TAD347
chr2	86722877	88050481	TAD348
chr2	88050481	88550482	TAD349
chr2	88550482	88850487	TAD350
chr2	88850487	89150516	TAD351
chr2	89150516	89330679	TAD352
chr2	89787632	90261139	TAD353
chr2	91711974	92011974	TAD354
chr2	92011974	92138145	TAD355
chr2	94660445	94984255	TAD356
chr2	94984255	95334252	TAD357
chr2	95334252	95984252	TAD358
chr2	95984252	97184263	TAD359
chr2	97184263	97583537	TAD360
chr2	97583537	98433537	TAD361
chr2	98433537	99533538	TAD362
chr2	99533538	100983538	TAD363
chr2	100983538	101333538	TAD364
chr2	101333538	101883538	TAD365
chr2	101883538	102483541	TAD366
chr2	102483541	102833541	TAD367
chr2	102833541	104983542	TAD368
chr2	104983542	105333543	TAD369
chr2	105333543	106633544	TAD370
chr2	106633544	108083544	TAD371
chr2	108083544	108333544	TAD372
chr2	108333544	108883544	TAD373
chr2	108883544	109792423	TAD374
chr2	109792423	110542423	TAD375
chr2	110542423	110792423	TAD376
chr2	110792423	111742423	TAD377
chr2	111742423	112592423	TAD378
chr2	112592423	112942423	TAD379
chr2	112942423	113442423	TAD380
chr2	113442423	113992423	TAD381
chr2	113992423	114692423	TAD382
chr2	114692423	117792424	TAD383
chr2	117792424	118042424	TAD384
chr2	118042424	119342424	TAD385
chr2	119342424	119692424	TAD386
chr2	119692424	120342424	TAD387
chr2	120342424	121342424	TAD388
chr2	121342424	121792424	TAD389
chr2	121792424	123992423	TAD390
chr2	123992423	126942424	TAD391
chr2	126942424	127192424	TAD392
chr2	127192424	128242426	TAD393
chr2	128242426	130092427	TAD394
chr2	130092427	130392427	TAD395
chr2	130392427	130692427	TAD396
chr2	130692427	130992427	TAD397
chr2	130992427	131242427	TAD398
chr2	131242427	131542427	TAD399
chr2	131542427	131842427	TAD400
chr2	131842427	133842429	TAD401
chr2	133842429	134092429	TAD402
chr2	134092429	134442429	TAD403
chr2	134442429	134942430	TAD404
chr2	134942430	135842430	TAD405
chr2	135842430	136392430	TAD406
chr2	136392430	137842430	TAD407
chr2	137842430	138842430	TAD408
chr2	138842430	142692431	TAD409
chr2	142692431	143042431	TAD410
chr2	143042431	143292431	TAD411
chr2	143292431	144292433	TAD412
chr2	144292433	144642433	TAD413
chr2	144642433	146692432	TAD414
chr2	146692432	146942432	TAD415
chr2	146942432	147942431	TAD416
chr2	147942431	148542431	TAD417
chr2	148542431	148933013	TAD418
chr2	148934067	149593486	TAD419
chr2	149593486	151243486	TAD420
chr2	151243486	151493486	TAD421
chr2	151493486	152043486	TAD422
chr2	152043486	152743486	TAD423
chr2	152743486	154393488	TAD424
chr2	154393488	155343488	TAD425
chr2	155343488	157243488	TAD426
chr2	157243488	157493488	TAD427
chr2	157493488	158843488	TAD428
chr2	158843488	159993489	TAD429
chr2	159993489	161043489	TAD430
chr2	161043489	161393489	TAD431
chr2	161393489	162343490	TAD432
chr2	162343490	163143490	TAD433
chr2	163143490	164693490	TAD434
chr2	164693490	166193490	TAD435
chr2	166193490	168093490	TAD436
chr2	168093490	168943490	TAD437
chr2	168943490	169443490	TAD438
chr2	169443490	170893490	TAD439
chr2	170893490	171543490	TAD440
chr2	171543490	172135272	TAD441
chr2	172135272	172485272	TAD442
chr2	172485272	172735272	TAD443
chr2	172735272	174385272	TAD444
chr2	174385272	174735272	TAD445
chr2	174735272	177785272	TAD446
chr2	177785272	178085273	TAD447
chr2	178085273	178435273	TAD448
chr2	178435273	178685273	TAD449
chr2	178685273	179835273	TAD450
chr2	179835273	180085273	TAD451
chr2	180085273	181085273	TAD452
chr2	181085273	181485273	TAD453
chr2	181485273	181735273	TAD454
chr2	181735273	182135273	TAD455
chr2	182135273	182685273	TAD456
chr2	182685273	182985272	TAD457
chr2	182985272	183235272	TAD458
chr2	183235272	185235273	TAD459
chr2	185235273	186835273	TAD460
chr2	186835273	187485273	TAD461
chr2	187485273	189635274	TAD462
chr2	189635274	191035274	TAD463
chr2	191035274	191535274	TAD464
chr2	191535274	192235274	TAD465
chr2	192235274	193985276	TAD466
chr2	193985276	196085276	TAD467
chr2	196085276	196335276	TAD468
chr2	196335276	196735276	TAD469
chr2	196735276	197085276	TAD470
chr2	197085276	197435276	TAD471
chr2	197435276	197785276	TAD472
chr2	197785276	198135276	TAD473
chr2	198135276	199885277	TAD474
chr2	199885277	200885277	TAD475
chr2	200885277	201235277	TAD476
chr2	201235277	202185277	TAD477
chr2	202185277	202435277	TAD478
chr2	202435277	203485277	TAD479
chr2	203485277	203835277	TAD480
chr2	203835277	204085277	TAD481
chr2	204085277	205985276	TAD482
chr2	205985276	206635276	TAD483
chr2	206635276	207485276	TAD484
chr2	207485276	208085276	TAD485
chr2	208085276	208385275	TAD486
chr2	208385275	209935276	TAD487
chr2	209935276	210235276	TAD488
chr2	210235276	211185275	TAD489
chr2	211185275	211435275	TAD490
chr2	211435275	212635276	TAD491
chr2	212635276	215935277	TAD492
chr2	215935277	216185277	TAD493
chr2	216185277	218085277	TAD494
chr2	218085277	219385278	TAD495
chr2	219385278	219735278	TAD496
chr2	219735278	221985281	TAD497
chr2	221985281	222285281	TAD498
chr2	222285281	222635281	TAD499
chr2	222635281	222985282	TAD500
chr2	222985282	223685283	TAD501
chr2	223685283	223985283	TAD502
chr2	223985283	224335283	TAD503
chr2	224335283	224785283	TAD504
chr2	224785283	225085283	TAD505
chr2	225085283	227185284	TAD506
chr2	227185284	227885284	TAD507
chr2	227885284	229735284	TAD508
chr2	229735284	230835285	TAD509
chr2	230835285	231085286	TAD510
chr2	231085286	231435289	TAD511
chr2	231435289	231785290	TAD512
chr2	231785290	232585290	TAD513
chr2	232585290	233891354	TAD514
chr2	233891354	236241357	TAD515
chr2	236241357	237141357	TAD516
chr2	237141357	237491357	TAD517
chr2	237491357	238491359	TAD518
chr2	238491359	240460583	TAD519
chr2	240460583	240810583	TAD520
chr2	240810583	241907849	TAD521
chr2	241907849	242160331	TAD522
chr3	18321	408317	TAD523
chr3	408317	3208316	TAD524
chr3	3208316	4308316	TAD525
chr3	4308316	4658316	TAD526
chr3	4658316	5208315	TAD527
chr3	5208315	8408314	TAD528
chr3	8408314	8658314	TAD529
chr3	8658314	8958316	TAD530
chr3	8958316	9308316	TAD531
chr3	9308316	10308316	TAD532
chr3	10308316	14958493	TAD533
chr3	14958493	15608493	TAD534
chr3	15608493	15858493	TAD535
chr3	15858493	16258493	TAD536
chr3	16258493	16558493	TAD537
chr3	16558493	17258508	TAD538
chr3	17258508	17858508	TAD539
chr3	17858508	18408508	TAD540
chr3	18408508	22958509	TAD541
chr3	22958509	23958509	TAD542
chr3	23958509	24658509	TAD543
chr3	24658509	27108509	TAD544
chr3	27108509	27708509	TAD545
chr3	27708509	28358509	TAD546
chr3	28358509	30708508	TAD547
chr3	30708508	32158508	TAD548
chr3	32158508	33808508	TAD549
chr3	33808508	36708509	TAD550
chr3	36708509	37358509	TAD551
chr3	37358509	39058509	TAD552
chr3	39058509	39408509	TAD553
chr3	39408509	42558508	TAD554
chr3	42558508	42908508	TAD555
chr3	42908508	44308508	TAD556
chr3	44308508	45008508	TAD557
chr3	45008508	46658510	TAD558
chr3	46658510	47408510	TAD559
chr3	47408510	48208510	TAD560
chr3	48208510	48662567	TAD561
chr3	48662567	50312569	TAD562
chr3	50312569	51965984	TAD563
chr3	51965984	52465984	TAD564
chr3	52465984	53265984	TAD565
chr3	53265984	53915973	TAD566
chr3	53915973	56415972	TAD567
chr3	56415972	56665972	TAD568
chr3	56665972	58564273	TAD569
chr3	58564273	62214326	TAD570
chr3	62214326	62564325	TAD571
chr3	62564325	63764324	TAD572
chr3	63764324	64014324	TAD573
chr3	64014324	64514324	TAD574
chr3	64514324	65764325	TAD575
chr3	65764325	66184594	TAD576
chr3	66219843	66899576	TAD577
chr3	66899576	69000849	TAD578
chr3	69000849	69450849	TAD579
chr3	69450849	70000849	TAD580
chr3	70000849	71700849	TAD581
chr3	71700849	73100849	TAD582
chr3	73100849	73600849	TAD583
chr3	73600849	75650849	TAD584
chr3	75650849	77300849	TAD585
chr3	77300849	78650850	TAD586
chr3	78650850	79000850	TAD587
chr3	79000850	79250850	TAD588
chr3	79250850	79500850	TAD589
chr3	79500850	81250849	TAD590
chr3	81250849	83700849	TAD591
chr3	83700849	84050849	TAD592
chr3	84050849	84350849	TAD593
chr3	84350849	85650850	TAD594
chr3	85650850	86650850	TAD595
chr3	86650850	87200850	TAD596
chr3	87200850	88200850	TAD597
chr3	88200850	90455704	TAD598
chr3	93786009	94131156	TAD599
chr3	94131156	97731156	TAD600
chr3	97731156	98031156	TAD601
chr3	98031156	98331156	TAD602
chr3	98331156	98581156	TAD603
chr3	98581156	98831156	TAD604
chr3	98831156	99781156	TAD605
chr3	99781156	100281156	TAD606
chr3	100281156	101681156	TAD607
chr3	101681156	102231156	TAD608
chr3	102231156	103981156	TAD609
chr3	103981156	105531156	TAD610
chr3	105531156	106631153	TAD611
chr3	106631153	107181153	TAD612
chr3	107181153	107531153	TAD613
chr3	107531153	108481153	TAD614
chr3	108481153	109131153	TAD615
chr3	109131153	111531153	TAD616
chr3	111531153	112081153	TAD617
chr3	112081153	112531153	TAD618
chr3	112531153	113031153	TAD619
chr3	113031153	113331153	TAD620
chr3	113331153	114081153	TAD621
chr3	114081153	115831153	TAD622
chr3	115831153	119231153	TAD623
chr3	119231153	119731153	TAD624
chr3	119731153	121481153	TAD625
chr3	121481153	122731153	TAD626
chr3	122731153	123581153	TAD627
chr3	123581153	124731153	TAD628
chr3	124731153	125631156	TAD629
chr3	125631156	126531157	TAD630
chr3	126531157	127581157	TAD631
chr3	127581157	128081157	TAD632
chr3	128081157	128631157	TAD633
chr3	128631157	128931157	TAD634
chr3	128931157	129281157	TAD635
chr3	129281157	130131157	TAD636
chr3	130131157	132431156	TAD637
chr3	132431156	132731156	TAD638
chr3	132731156	133431156	TAD639
chr3	133431156	133681156	TAD640
chr3	133681156	134181156	TAD641
chr3	134181156	134531158	TAD642
chr3	134531158	136031158	TAD643
chr3	136031158	137031158	TAD644
chr3	137031158	138081158	TAD645
chr3	138081158	138331158	TAD646
chr3	138331158	138581158	TAD647
chr3	138581158	138931158	TAD648
chr3	138931158	139431158	TAD649
chr3	139431158	141231158	TAD650
chr3	141231158	142581158	TAD651
chr3	142581158	143031158	TAD652
chr3	143031158	143731158	TAD653
chr3	143731158	148932213	TAD654
chr3	148932213	149282213	TAD655
chr3	149282213	149932213	TAD656
chr3	149932213	150232213	TAD657
chr3	150232213	150532213	TAD658
chr3	150532213	150882213	TAD659
chr3	150882213	151132213	TAD660
chr3	151132213	151982211	TAD661
chr3	151982211	152532211	TAD662
chr3	152532211	152982211	TAD663
chr3	152982211	154082211	TAD664
chr3	154082211	154332211	TAD665
chr3	154332211	155732211	TAD666
chr3	155732211	155982211	TAD667
chr3	155982211	156532211	TAD668
chr3	156532211	157182211	TAD669
chr3	157182211	157532211	TAD670
chr3	157532211	158582211	TAD671
chr3	158582211	158832211	TAD672
chr3	158832211	159782211	TAD673
chr3	159782211	160532212	TAD674
chr3	160532212	161482212	TAD675
chr3	161482212	165232212	TAD676
chr3	165232212	167332212	TAD677
chr3	167332212	167932212	TAD678
chr3	167932212	168182212	TAD679
chr3	168182212	168882212	TAD680
chr3	168882212	169732212	TAD681
chr3	169732212	170382212	TAD682
chr3	170382212	170882211	TAD683
chr3	170882211	172682210	TAD684
chr3	172682210	172932210	TAD685
chr3	172932210	176982212	TAD686
chr3	176982212	177632212	TAD687
chr3	177632212	178382212	TAD688
chr3	178382212	178982212	TAD689
chr3	178982212	179332212	TAD690
chr3	179332212	179632212	TAD691
chr3	179632212	180632212	TAD692
chr3	180632212	182732212	TAD693
chr3	182732212	183082212	TAD694
chr3	183082212	183432212	TAD695
chr3	183432212	183782212	TAD696
chr3	183782212	184332212	TAD697
chr3	184332212	184832212	TAD698
chr3	184832212	185632212	TAD699
chr3	185632212	185932212	TAD700
chr3	185932212	186832211	TAD701
chr3	186832211	187182212	TAD702
chr3	187182212	189232211	TAD703
chr3	189232211	189932211	TAD704
chr3	189932211	190482211	TAD705
chr3	190482211	190732211	TAD706
chr3	190732211	193632211	TAD707
chr3	193632211	194329271	TAD708
chr3	194329271	194629271	TAD709
chr3	194629271	195623129	TAD710
chr3	195623129	195973129	TAD711
chr3	195973129	197573129	TAD712
chr3	197573129	197873129	TAD713
chr3	197873129	198223129	TAD714
chr4	9999	656211	TAD715
chr4	656211	1698273	TAD716
chr4	1698273	1948273	TAD717
chr4	1948273	2498273	TAD718
chr4	2498273	3048273	TAD719
chr4	3048273	3498273	TAD720
chr4	3498273	4048273	TAD721
chr4	4048273	4348273	TAD722
chr4	4348273	5998273	TAD723
chr4	5998273	6348273	TAD724
chr4	6348273	6648273	TAD725
chr4	6648273	7098273	TAD726
chr4	7098273	8148273	TAD727
chr4	8148273	8448273	TAD728
chr4	8448273	8698274	TAD729
chr4	8698274	9698376	TAD730
chr4	9698376	10048376	TAD731
chr4	10048376	10298376	TAD732
chr4	10298376	10548376	TAD733
chr4	10548376	11548376	TAD734
chr4	11548376	12098376	TAD735
chr4	12098376	12348376	TAD736
chr4	12348376	12998376	TAD737
chr4	12998376	13598376	TAD738
chr4	13598376	15448376	TAD739
chr4	15448376	15698377	TAD740
chr4	15698377	15998377	TAD741
chr4	15998377	16298377	TAD742
chr4	16298377	17498377	TAD743
chr4	17498377	18648377	TAD744
chr4	18648377	20348377	TAD745
chr4	20348377	20698377	TAD746
chr4	20698377	21048377	TAD747
chr4	21048377	21298377	TAD748
chr4	21298377	21648377	TAD749
chr4	21648377	21948377	TAD750
chr4	21948377	22198377	TAD751
chr4	22198377	22548377	TAD752
chr4	22548377	22848377	TAD753
chr4	22848377	24448377	TAD754
chr4	24448377	25148378	TAD755
chr4	25148378	25398378	TAD756
chr4	25398378	25898378	TAD757
chr4	25898378	26448378	TAD758
chr4	26448378	26698378	TAD759
chr4	26698378	27048378	TAD760
chr4	27048378	31848378	TAD761
chr4	31848378	36048378	TAD762
chr4	36048378	36348378	TAD763
chr4	36348378	37548378	TAD764
chr4	37548378	38048379	TAD765
chr4	38048379	38748379	TAD766
chr4	38748379	39448380	TAD767
chr4	39448380	39998380	TAD768
chr4	39998380	40897983	TAD769
chr4	40897983	41247983	TAD770
chr4	41247983	41897983	TAD771
chr4	41897983	42897983	TAD772
chr4	42897983	44647983	TAD773
chr4	44647983	46797983	TAD774
chr4	46797983	47447983	TAD775
chr4	47447983	48097983	TAD776
chr4	48097983	49047983	TAD777
chr4	49047983	49658100	TAD778
chr4	51793950	52333834	TAD779
chr4	52333834	52633833	TAD780
chr4	52633833	52983833	TAD781
chr4	52983833	54283833	TAD782
chr4	54283833	55333833	TAD783
chr4	55333833	55583833	TAD784
chr4	55583833	55833834	TAD785
chr4	55833834	56383834	TAD786
chr4	56383834	56883834	TAD787
chr4	56883834	57133834	TAD788
chr4	57133834	60534282	TAD789
chr4	60534282	64634282	TAD790
chr4	64634282	67434282	TAD791
chr4	67434282	67734282	TAD792
chr4	67734282	68234282	TAD793
chr4	68234282	69634282	TAD794
chr4	69634282	70584283	TAD795
chr4	70584283	71034283	TAD796
chr4	71034283	72434283	TAD797
chr4	72434283	73034283	TAD798
chr4	73034283	73284283	TAD799
chr4	73284283	74134283	TAD800
chr4	74134283	74824790	TAD801
chr4	74824790	75524790	TAD802
chr4	75524790	75878847	TAD803
chr4	75878847	76128847	TAD804
chr4	76128847	77328847	TAD805
chr4	77328847	77678846	TAD806
chr4	77678846	77928846	TAD807
chr4	77928846	78578846	TAD808
chr4	78578846	78928846	TAD809
chr4	78928846	80228846	TAD810
chr4	80228846	81128846	TAD811
chr4	81128846	81378846	TAD812
chr4	81378846	82328847	TAD813
chr4	82328847	82828847	TAD814
chr4	82828847	83328847	TAD815
chr4	83328847	83678847	TAD816
chr4	83678847	84578847	TAD817
chr4	84578847	85078847	TAD818
chr4	85078847	86078847	TAD819
chr4	86078847	86428847	TAD820
chr4	86428847	86928848	TAD821
chr4	86928848	87228848	TAD822
chr4	87228848	88178848	TAD823
chr4	88178848	88528849	TAD824
